sdf,area,u,v,p,c,c__x,c__y,c__x__x,c__y__y,advection_diffusion_c,true_advection_diffusion_c,pred_advection_diffusion_c,lambda_advection_diffusion_c,Points:0,Points:1,Points:2,Point ID
182.013,1802.93,-0.0272217,7.64185,-3157.11,-0.191892,-0.00187058,0.00104942,7.04133e-06,3.26131e-06,0.00807038,0,0.00807038,1,969.155,1535.28,0,2847
142.382,1802.93,-111.781,-554.442,-3532.04,-0.135497,8.4181e-05,2.99604e-05,9.72689e-08,4.95799e-07,-0.0260211,0,-0.0260211,1,-1696.03,-317.164,0,2848
298.964,1802.93,207.241,140.955,-2203.32,-0.201839,-0.000287121,0.00013264,-0.000163281,-1.68324e-05,-0.0408066,0,-0.0408066,1,453.17,-1364.32,0,2849
243.949,1802.93,151.358,32.7021,-1796.89,0.0449377,9.60615e-05,2.29249e-06,-9.45521e-05,-1.19082e-07,0.0146148,0,0.0146148,1,-69.8157,-1425.38,0,2850
604.364,1802.93,195.746,194.27,-3762.47,-0.109388,0.000179435,-0.00102084,5.44271e-06,8.65955e-05,-0.163195,0,-0.163195,1,2236.66,560.439,0,2851
37.1946,1802.93,74.7049,-35.0194,-1145.23,0.055605,-0.000579262,0.000182101,5.48374e-05,2.12108e-06,-0.0496509,0,-0.0496509,1,-221.712,-955.152,0,2852
21.6058,1802.93,10.5672,10.824,-260.116,0.354386,-0.00297722,-0.000577862,-6.8972e-05,-0.000391237,-0.0377148,0,-0.0377148,1,143.799,66.5137,0,2853
2.85289,1802.93,-54.4822,-552.192,-3533.82,-0.105265,-0.000551152,0.000614187,5.56758e-06,5.75026e-06,-0.309121,0,-0.309121,1,-1815.66,-1767.78,0,2854
267.384,1802.93,395.042,416.868,-4761.59,-0.27893,-0.00024267,-0.000385635,-1.08531e-05,-0.000125771,-0.256623,0,-0.256623,1,2807.81,-822.27,0,2855
623.019,1802.93,225.093,227.742,-5148.18,-0.0330758,-0.000183336,0.000438196,-8.43886e-07,-4.99918e-06,0.058528,0,0.058528,1,2900.02,1130.69,0,2856
97.6563,1802.93,104.112,109.343,-1169.48,-0.0101447,-4.37082e-05,0.000191112,-5.26118e-05,-0.000176813,0.0163467,0,0.0163467,1,596.097,-328.547,0,2857
210.016,1802.93,317.79,325.2,-3452.02,-0.220191,0.00012143,0.000345676,6.06007e-05,0.000109342,0.151003,0,0.151003,1,1599.65,-1180.64,0,2858
232.312,1802.93,155.636,154.41,-3007.07,-0.0826621,0.00017559,-0.000983187,-1.95214e-06,-2.99307e-05,-0.124485,0,-0.124485,1,1784.83,455.115,0,2859
311.702,1802.93,-113.294,-229.404,-3255.9,-0.169165,-0.00165074,-0.000542987,6.24101e-05,3.35573e-06,0.311582,0,0.311582,1,-311.855,1319.85,0,2860
151.664,1802.93,-106.853,-567.986,-3459.61,-0.337774,0.000508753,-0.000644899,7.67231e-07,1.7431e-06,0.311932,0,0.311932,1,-1758.2,-790.757,0,2861
16.1196,1802.93,63.0564,-30.9207,-974.706,0.0682888,-0.00284045,0.000697151,0.000102973,4.84102e-06,-0.200665,0,-0.200665,1,-192.282,-812.746,0,2862
152.645,1802.93,371.876,381.411,-4522,-0.215078,0.00031069,0.00170684,7.3376e-06,0.000142644,0.766545,0,0.766545,1,2766.13,-626.473,0,2863
1.04335,1802.93,23.3706,23.3088,-2804.52,-0.42381,0.00245039,-0.00217185,-2.09272e-05,-1.2664e-05,0.00664383,0,0.00664383,1,992.442,1329.58,0,2864
20.5341,1802.93,130.128,129.352,-2703.25,-0.0401068,0.000298546,-0.00101997,-7.58834e-07,-5.67103e-06,-0.0930863,0,-0.0930863,1,1570.37,490.988,0,2865
144.375,1802.93,-18.8737,-7.52344,-3284.37,0.0859542,-0.00322133,0.00181724,1.73795e-05,5.1203e-06,0.0471263,0,0.0471263,1,891.176,1609.34,0,2866
48.7977,1802.93,233.628,247.823,-2670.64,-0.12492,-0.000341343,-0.0004433,-8.4261e-06,-3.50383e-05,-0.189607,0,-0.189607,1,1408.43,-686.261,0,2867
315.341,1802.93,338.736,342.188,-3660.25,-0.188522,-0.000846153,-0.000838936,-5.63834e-06,-8.08137e-06,-0.573696,0,-0.573696,1,1589.24,-1371.25,0,2868
59.4756,1802.93,27.6759,23.2461,-290.516,0.267206,-0.000864569,0.000869098,-0.000393476,-0.000131758,-0.00372352,0,-0.00372352,1,87.1216,-155.866,0,2869
90.9074,1802.93,-104.449,-108.903,-3108.37,0.342438,-0.000608063,0.000254159,1.46742e-05,3.97183e-07,0.0358327,0,0.0358327,1,227.539,1522.8,0,2870
348.695,1802.93,-114.134,-223.344,-3263.25,-0.231176,-0.00156746,-0.000524391,-3.8935e-06,-1.34224e-07,0.296021,0,0.296021,1,-281.023,1346.95,0,2871
132.547,1802.93,-130.579,-574.537,-4128.25,-0.365033,9.11483e-05,-0.00120609,-2.40092e-07,-1.84937e-05,0.681039,0,0.681039,1,-1699.02,215.052,0,2872
476.319,1802.93,183.826,182.214,-3470.33,-0.080586,-1.64214e-05,-0.00019196,3.04658e-06,5.34981e-05,-0.0379966,0,-0.0379966,1,2073.08,490.659,0,2873
19.7801,1802.93,150.248,144.602,-1612.99,0.0119723,-0.000768025,-0.000456526,-0.000145498,-0.000102892,-0.181408,0,-0.181408,1,598.264,-715.259,0,2874
141.273,1802.93,365.949,367.453,-4483.88,-0.144976,-0.00034626,-0.00177582,5.37441e-07,1.80761e-05,-0.779246,0,-0.779246,1,2806.06,-503.013,0,2875
143.413,1802.93,-71.3962,-581.205,-3594.61,-0.0912071,0.000341101,-0.000326681,-2.30896e-07,-4.85256e-08,0.165515,0,0.165515,1,-1871.57,-1627.22,0,2876
56.7916,1802.93,217.01,232.394,-2576.77,-0.119955,-0.000282299,-0.000400003,1.24838e-05,9.70307e-05,-0.15422,0,-0.15422,1,1472.93,-515.678,0,2877
3.5331,1802.93,-117.319,-485.65,-3673.83,-0.288308,0.000175362,-0.000214697,6.07232e-06,7.06071e-05,0.0836942,0,0.0836942,1,-1384.8,402.614,0,2878
114.295,1802.93,165.735,177.316,-1971.08,-0.0748306,-0.000944585,-0.00232449,-5.11683e-05,-0.000435875,-0.56872,0,-0.56872,1,1131.1,-388.886,0,2879
507.774,1802.93,217.893,222.021,-5210.59,-0.0330091,8.21298e-05,-0.0001988,-2.47836e-07,-9.05059e-07,-0.0262424,0,-0.0262424,1,2894.43,1245.94,0,2880
12.5432,1802.93,280.799,300.365,-3342.61,-0.183997,-0.000539087,-0.00122662,6.05387e-06,4.50149e-05,-0.519807,0,-0.519807,1,1919.21,-656.628,0,2881
295.458,1802.93,-107.129,-161.695,-2937.89,-0.400468,0.00100154,-0.000248949,1.32814e-05,1.56562e-07,-0.0670398,0,-0.0670398,1,-74.8154,1328.61,0,2882
446.787,1802.93,407.571,427.562,-4574.67,-0.299724,0.000476599,0.00110546,2.74084e-06,9.47356e-06,0.666899,0,0.666899,1,2318.86,-1297.46,0,2883
25.2928,1802.93,-8.19531,-308.966,-2217.16,-0.193065,-0.000603246,0.000607109,-1.26565e-05,-8.82893e-06,-0.182632,0,-0.182632,1,-1096.63,-1349.37,0,2884
116.466,1802.93,160.549,160.042,-1734.12,-0.0773094,0.00100161,0.00129659,-1.87128e-05,-1.92598e-05,0.368317,0,0.368317,1,712.836,-692.246,0,2885
3.84675,1802.93,-61.0049,-50.7703,-3051.89,0.585627,-0.00184745,0.00103729,-7.73466e-06,-1.14202e-06,0.0600404,0,0.0600404,1,544.249,1519.11,0,2886
39.9811,1802.93,-39.333,-136.175,-1192.29,-0.0332508,-0.000246745,-0.00106456,-6.56144e-06,-7.47709e-06,0.154671,0,0.154671,1,-355.484,258.425,0,2887
118.641,1802.93,-132.717,-577.463,-4055.2,-0.0925622,6.22048e-05,-0.000591822,-3.11335e-08,-3.37454e-05,0.3335,0,0.3335,1,-1742.82,75.0712,0,2888
68.9278,1802.93,-111.292,-114.182,-3421.81,0.364995,0.00257733,-0.000267312,0.000365398,1.05485e-05,-0.256315,0,-0.256315,1,287.891,1684.78,0,2889
158.579,1802.93,415.059,422.052,-4492.95,-0.258603,-0.000175469,-8.73118e-05,2.0245e-05,3.17095e-05,-0.10968,0,-0.10968,1,2015.81,-1612.05,0,2890
6.98511,1802.93,-21.4808,-199.377,-1258.79,-0.0252989,6.34004e-06,8.92766e-05,4.67823e-06,3.29422e-06,-0.0179359,0,-0.0179359,1,-651.196,-609.792,0,2891
759.992,1802.93,225.121,223.154,-4251.16,-0.109896,-6.84685e-06,-0.000235218,2.45804e-07,3.5517e-06,-0.0540312,0,-0.0540312,1,2539.15,601.337,0,2892
82.5883,1802.93,57.3822,60.1517,-692.337,0.0364555,-0.000143006,0.00163661,2.94699e-05,0.000396085,0.090238,0,0.090238,1,413.141,-114.029,0,2893
36.7243,1802.93,183.18,195.64,-2118.82,-0.0863374,4.86795e-05,0.000463291,-2.3851e-05,-0.000122145,0.0995554,0,0.0995554,1,1147.47,-507.421,0,2894
189.88,1802.93,156.548,165.367,-1777.12,-0.0554808,-4.14444e-05,0.000226089,-8.59044e-06,-3.14427e-05,0.0308996,0,0.0308996,1,924.602,-473.27,0,2895
109.989,1802.93,62.9031,62.0701,-3679.29,-0.344409,0.000267547,-0.000437013,0.000113133,9.00369e-05,-0.0102963,0,-0.0102963,1,1475.7,1643.72,0,2896
37.7488,1802.93,362.935,348.726,-3896.55,-0.0981543,-0.000264561,-0.000138728,7.8422e-05,5.40277e-05,-0.144397,0,-0.144397,1,1439.19,-1732.89,0,2897
388.457,1802.93,-113.681,-206.215,-3201.36,-0.339737,-0.0016118,-0.000527851,8.16595e-05,2.1003e-06,0.292082,0,0.292082,1,-215.179,1365.25,0,2898
132.721,1802.93,-219.462,-725.232,-6661.1,-0.381277,0.000702186,0.000548512,4.13422e-07,4.90569e-07,-0.551902,0,-0.551902,1,-1828.48,1620.99,0,2899
498.603,1802.93,227.129,222.195,-3872.82,-0.247693,-0.000157623,0.000293035,-1.46253e-06,-5.61428e-05,0.0293104,0,0.0293104,1,2373.79,387.505,0,2900
118.185,1802.93,-118.312,-573.065,-3689.38,-0.114999,-5.65805e-05,0.000847271,1.06037e-06,4.64172e-05,-0.478847,0,-0.478847,1,-1750.63,-267.946,0,2901
26.2429,1802.93,-96.1042,-507.597,-3104.52,-0.28896,0.000320051,-0.000239715,6.5655e-06,3.48319e-05,0.0909205,0,0.0909205,1,-1573.44,-675.455,0,2902
21.3053,1802.93,-59.6,-255.456,-1873.61,-0.135873,0.00028054,0.000106231,-4.78325e-07,-9.42505e-06,-0.0438575,0,-0.0438575,1,-740.711,150.956,0,2903
12.2944,1802.93,57.4373,57.3492,-1852.29,-0.0156441,0.00171046,-0.00237036,7.29084e-06,1.59152e-05,-0.0376945,0,-0.0376945,1,916.574,662.909,0,2904
7.32001,1802.93,-117.532,-329.044,-3569.51,-0.134015,-0.000523821,-0.000463679,-3.99625e-06,-1.39204e-06,0.214136,0,0.214136,1,-693.77,1151.26,0,2905
121.116,1802.93,377.39,399.879,-4532.49,-0.269458,-0.0001227,3.35852e-05,5.40153e-06,5.81462e-05,-0.0328757,0,-0.0328757,1,2652.46,-814.013,0,2906
334.391,1802.93,207.759,213.231,-5307.11,0.0315508,-0.000425249,0.00093638,-3.52046e-06,-1.52915e-05,0.111316,0,0.111316,1,2884.64,1419.32,0,2907
345.515,1802.93,198.498,203.872,-5144.65,0.0571332,-0.000194728,0.000456957,-1.75234e-05,-6.92504e-05,0.0545075,0,0.0545075,1,2782.05,1408.2,0,2908
38.7429,1802.93,-98.8269,-539.924,-3252.51,-0.342944,0.000269361,-7.27923e-05,-1.46079e-05,-5.2782e-05,0.0126824,0,0.0126824,1,-1671.72,-876.279,0,2909
216.9,1802.93,504.557,531.566,-5706.95,-0.326752,-0.000252291,-0.000254008,-1.14564e-05,-4.12911e-05,-0.262317,0,-0.262317,1,2940.01,-1553.73,0,2910
56.1678,1802.93,22.9156,-241.301,-2014.83,-0.186743,5.78621e-05,9.37647e-05,5.57193e-05,2.2887e-05,-0.0212997,0,-0.0212997,1,-936.729,-1450.33,0,2911
90.6247,1802.93,-130.727,-568.077,-3984.95,-0.0872054,7.24479e-05,-0.000369638,-3.82109e-08,-3.96722e-05,0.200512,0,0.200512,1,-1715.49,67.7998,0,2912
242.889,1802.93,-139.19,-613.595,-4400.04,-0.375447,5.88187e-05,-0.00142751,2.57694e-07,1.42963e-05,0.867728,0,0.867728,1,-1818.22,216.279,0,2913
105.404,1802.93,126.531,133.511,-1433.4,-0.0292914,0.000212846,0.000711275,-2.24633e-05,-7.86368e-05,0.121895,0,0.121895,1,743.218,-385.426,0,2914
141.016,1802.93,254.959,272.224,-2947.83,-0.152586,0.000100825,0.000524278,-1.40982e-05,-7.0342e-05,0.168427,0,0.168427,1,1593.55,-708.917,0,2915
195.103,1802.93,148.437,147.427,-3064.18,-0.0377288,0.000147899,-0.000553467,-5.27903e-06,-5.27175e-05,-0.0596424,0,-0.0596424,1,1783.51,548.81,0,2916
61.9321,1802.93,96.522,97.5222,-2192.42,-0.0296183,-0.000154396,0.000396364,-3.84584e-06,-2.6102e-05,0.0237517,0,0.0237517,1,1237.98,475.409,0,2917
98.8699,1802.93,256.569,221.385,-2722.54,-0.0278294,0.000173754,0.00015002,-0.000294266,-0.000105728,0.0777929,0,0.0777929,1,845.678,-1409.51,0,2918
506.438,1802.93,460.994,492.752,-5344.99,-0.296708,-0.00020361,-0.000241173,-3.95261e-06,-2.06991e-05,-0.212701,0,-0.212701,1,2904.77,-1264.2,0,2919
103.911,1802.93,-34.0577,-461.811,-3083.09,-0.0945549,-0.000673732,0.00066614,-5.66694e-06,-4.81445e-06,-0.284685,0,-0.284685,1,-1563.39,-1666.72,0,2920
258.713,1802.93,-140.684,-617.883,-4448.34,-0.409523,0.000120558,-0.00097447,6.5971e-07,3.40076e-05,0.585148,0,0.585148,1,-1823.98,243.395,0,2921
399.178,1802.93,432.022,458.407,-4942.16,-0.261485,-0.000294923,-0.000380163,2.34212e-05,9.92546e-05,-0.301683,0,-0.301683,1,2607.75,-1266.76,0,2922
641.947,1802.93,205.904,204.234,-3908.3,-0.0994916,3.05048e-05,-0.000398973,-2.22532e-06,-3.98182e-05,-0.0752027,0,-0.0752027,1,2331.52,561.079,0,2923
35.0245,1802.93,26.6415,25.5319,-385.592,0.196036,-0.00132814,-0.000928228,9.02944e-06,8.20319e-05,-0.0590832,0,-0.0590832,1,245.062,8.96538,0,2924
446.466,1802.93,424.116,451.252,-5078.35,-0.305489,-0.000336483,-0.000667022,-8.71474e-07,-6.41781e-06,-0.443703,0,-0.443703,1,2950.04,-945.636,0,2925
388.994,1802.93,456.89,482.643,-5190.06,-0.277605,0.0001077,0.000426626,-1.87957e-06,-7.12871e-06,0.255115,0,0.255115,1,2697.93,-1381.64,0,2926
444.531,1802.93,365.605,382.53,-4086.7,-0.293467,0.000310559,0.000817823,9.50831e-07,2.5594e-06,0.426383,0,0.426383,1,2054.63,-1183.11,0,2927
13.1269,1802.93,158.133,108.197,-1679.54,-0.125212,0.000270565,0.000334291,0.000133412,1.64929e-05,0.0789542,0,0.0789542,1,349.386,-1037.35,0,2928
389.617,1802.93,-118.915,-621.586,-3895.23,-0.241967,-0.00057179,0.00233737,-6.32811e-06,-7.41148e-05,-1.38488,0,-1.38488,1,-1919.76,-561.523,0,2929
271.954,1802.93,156.108,37.4161,-1827.14,0.0909754,0.00101867,-7.36237e-05,-4.63999e-05,-7.05122e-08,0.156268,0,0.156268,1,-44.1098,-1436.5,0,2930
19.6562,1802.93,-95.8226,-95.978,-3102.97,0.421758,0.00182716,-0.000140114,8.00325e-05,3.23134e-06,-0.161636,0,-0.161636,1,311.122,1538.2,0,2931
43.8854,1802.93,302.751,288.132,-3245.8,-0.0762144,-0.000114825,-1.37375e-05,-6.19489e-05,-4.03592e-05,-0.0387215,0,-0.0387215,1,1177.75,-1469.93,0,2932
15.114,1802.93,312.924,335.17,-3715.36,-0.206803,-0.000177332,-0.000142539,1.18703e-05,9.30753e-05,-0.103266,0,-0.103266,1,2121.87,-745.249,0,2933
77.7318,1802.93,-39.1157,-265.501,-1600.27,-0.090029,0.000575698,-0.000589525,8.12238e-06,1.92781e-05,0.134001,0,0.134001,1,-837.854,-608.024,0,2934
162.314,1802.93,283.957,301.751,-3255.27,-0.163109,0.000128953,0.000508864,-3.33386e-05,-0.000146045,0.190168,0,0.190168,1,1726.91,-823.755,0,2935
197.065,1802.93,-185.584,-605.707,-5636.55,-0.30262,-0.000710784,-0.000991021,4.08234e-05,4.72722e-05,0.732178,0,0.732178,1,-1512.77,1407.79,0,2936
211.005,1802.93,-93.9331,-590.955,-3548.7,-0.289347,0.000464346,-0.000420198,-4.96621e-06,-1.13759e-05,0.2047,0,0.2047,1,-1853.42,-1217.31,0,2937
239.643,1802.93,-151.562,-423.584,-4602.74,-0.185113,-0.000528272,-0.000459105,-9.29011e-08,-4.68084e-08,0.274535,0,0.274535,1,-891.247,1487.43,0,2938
231.499,1802.93,-114.015,-612.761,-3709.58,-0.385257,0.000225675,4.25235e-05,-8.30553e-07,-3.78916e-06,-0.0517871,0,-0.0517871,1,-1893.41,-905.889,0,2939
227.379,1802.93,444.442,459.677,-4888.05,-0.344091,-0.000134684,-1.3874e-05,-1.00219e-05,-2.2622e-05,-0.0662366,0,-0.0662366,1,2363.32,-1543.25,0,2940
219.505,1802.93,154.387,153.193,-2976.1,-0.0782619,0.00014523,-0.000861013,-2.64961e-06,-4.14843e-05,-0.109479,0,-0.109479,1,1767.74,447.377,0,2941
73.1997,1802.93,-191.167,-577.125,-5821.25,-0.294078,0.000404232,0.000141491,1.62865e-06,9.3141e-07,-0.158933,0,-0.158933,1,-1334.83,1680.51,0,2942
171.04,1802.93,-171.495,-502.113,-5222.02,-0.227773,0.000142882,-5.83693e-05,1.9686e-06,9.63577e-07,0.00480448,0,0.00480448,1,-1119.76,1582.67,0,2943
302.876,1802.93,157.784,157.552,-3380.78,-0.0604663,-5.23709e-05,7.43803e-05,-7.91758e-07,-7.01756e-06,0.00345545,0,0.00345545,1,1944.17,654.386,0,2944
83.0389,1802.93,-177.645,-552.976,-5407.16,-0.340991,0.000706624,0.000411921,8.66976e-06,7.04863e-06,-0.353311,0,-0.353311,1,-1321.79,1481.72,0,2945
451.315,1802.93,410.577,430.646,-4607.26,-0.30443,0.000463413,0.00108054,2.79296e-06,9.55594e-06,0.655596,0,0.655596,1,2334.2,-1308.36,0,2946
205.871,1802.93,145.529,146.928,-3294.35,-0.0327163,-0.000195474,0.000499852,-1.2298e-06,-7.84867e-06,0.0449949,0,0.0449949,1,1861.7,708.697,0,2947
198.128,1802.93,348.712,372.358,-4033.14,-0.222907,6.89165e-05,0.000405647,-1.6525e-06,-8.37984e-06,0.175078,0,0.175078,1,2180.55,-968.853,0,2948
629.364,1802.93,274.43,266.91,-4479.48,-0.263879,-0.000161811,0.000479306,4.20457e-07,2.68214e-05,0.0835259,0,0.0835259,1,2774.19,359.937,0,2949
79.3981,1802.93,270.11,260.609,-3684.73,-0.180641,-8.58454e-05,-0.000561414,4.5631e-08,5.01205e-05,-0.169497,0,-0.169497,1,2342.97,-54.6914,0,2950
86.1264,1802.93,392.26,391.38,-4239.77,-0.279211,0.00075595,0.000949925,-1.15041e-05,-1.24583e-05,0.668311,0,0.668311,1,1748.03,-1684.51,0,2951
33.5326,1802.93,-115.21,-547.24,-3564.36,-0.126363,0.000175772,-0.000625144,1.83844e-07,9.98176e-06,0.321853,0,0.321853,1,-1668.4,-210.7,0,2952
359.533,1802.93,-179.025,-688.444,-5520.45,-0.416847,0.000459349,0.000551773,5.61006e-06,2.85426e-05,-0.4621,0,-0.4621,1,-1909.63,850.983,0,2953
10.4186,1802.93,141.322,148.757,-1704.59,-0.0869179,-0.00108289,-0.00342599,-5.80156e-06,-6.80415e-05,-0.662678,0,-0.662678,1,1009.85,-288.683,0,2954
65.1829,1802.93,138.197,137.156,-2653.87,-0.0608192,0.000194813,-0.00102912,1.3513e-06,2.10579e-05,-0.114227,0,-0.114227,1,1578.32,394.544,0,2955
18.0647,1802.93,166.777,168.635,-2034.49,-0.0580058,-0.000167441,-0.000134906,3.28293e-06,7.15562e-05,-0.0506753,0,-0.0506753,1,1267.51,-245.244,0,2956
46.8841,1802.93,-74.2632,-82.8275,-2026.78,0.0427613,0.00470659,-0.000453154,0.000333483,2.78349e-06,-0.311993,0,-0.311993,1,81.8906,975.467,0,2957
472.168,1802.93,447.303,477.934,-5181.32,-0.285915,-0.000116209,-3.86005e-05,-3.27052e-06,-1.72087e-05,-0.070429,0,-0.070429,1,2809.95,-1233.1,0,2958
128.761,1802.93,-106.231,-580.599,-3497.49,-0.372173,0.000251375,-3.42653e-05,-1.08724e-05,-3.92154e-05,-0.00680929,0,-0.00680929,1,-1797.75,-943.444,0,2959
76.5476,1802.93,150.207,160.764,-1784.8,-0.0559369,-0.0002006,-0.000158423,-1.26558e-05,-0.000109771,-0.0556001,0,-0.0556001,1,1022.73,-354.369,0,2960
628.66,1802.93,294.24,284.976,-4655.63,-0.272438,-2.67781e-05,-0.000713626,2.55756e-07,2.1476e-05,-0.211246,0,-0.211246,1,2902.41,304.871,0,2961
84.4795,1802.93,-30.066,-23.3691,-1674.57,0.273354,-0.00131986,0.000818216,8.08791e-05,1.23224e-05,0.0205618,0,0.0205618,1,323.382,831.552,0,2962
127.51,1802.93,-0.0487061,-348.021,-2587.14,-0.264192,0.000160657,3.04107e-05,-1.17977e-05,-7.12054e-06,-0.0105914,0,-0.0105914,1,-1261.08,-1643.12,0,2963
419.488,1802.93,348.505,358.893,-3812.58,-0.257867,-0.000516141,-0.000560893,-6.6747e-06,-1.47731e-05,-0.381178,0,-0.381178,1,1814.92,-1242.13,0,2964
42.7299,1802.93,113.356,-30.7018,-1640.56,0.233893,0.00415006,-0.000930222,3.14468e-05,9.29828e-07,0.498992,0,0.498992,1,-266.028,-1372.81,0,2965
505.445,1802.93,380.15,395.878,-4217.8,-0.309379,-0.000269711,-0.000161438,4.98297e-07,1.5868e-06,-0.16644,0,-0.16644,1,2089.36,-1265.19,0,2966
76.7059,1802.93,-115.715,-556.736,-3597.67,-0.111766,0.000194584,-0.000799824,1.40314e-08,1.37584e-06,0.422774,0,0.422774,1,-1699.43,-244.487,0,2967
87.9293,1802.93,109.886,31.3483,-1261.91,0.0477896,0.000755309,-2.93447e-06,0.000184951,5.75585e-09,0.0829054,0,0.0829054,1,4.19859,-973.3,0,2968
92.9976,1802.93,234.585,197.049,-2477.64,-0.00678919,0.000304942,0.000204968,-1.89784e-06,-6.95113e-07,0.111924,0,0.111924,1,737.742,-1322,0,2969
71.1568,1802.93,166.977,169.229,-5007.29,0.160188,0.000223862,-0.000215005,2.55252e-05,5.86448e-05,0.000994587,0,0.000994587,1,2546.87,1682.55,0,2970
52.074,1802.93,197.361,166.217,-2085.08,0.00226661,0.000299063,0.000205229,-1.01586e-05,-3.23108e-06,0.0931358,0,0.0931358,1,623.599,-1109.48,0,2971
244.676,1802.93,-188.738,-622.817,-5728.36,-0.32051,0.000723144,0.000569772,2.98343e-06,3.61073e-06,-0.491349,0,-0.491349,1,-1568.49,1398.37,0,2972
164.537,1802.93,-136.576,-574.795,-4281.49,-0.340896,0.000201349,-5.21457e-05,-8.01294e-07,-1.55412e-05,0.00247356,0,0.00247356,1,-1652.62,407.861,0,2973
72.1329,1802.93,171.512,183.403,-1989.65,-0.0754929,-0.000221605,-0.000145747,-4.49182e-06,-2.29919e-05,-0.0647384,0,-0.0647384,1,1084.76,-467.305,0,2974
136.701,1802.93,461.763,476.137,-5060.05,-0.347881,-0.000406171,-0.000408839,9.00449e-06,1.89318e-05,-0.382218,0,-0.382218,1,2419.07,-1633.93,0,2975
57.8023,1802.93,-159.876,-403.642,-4772.88,-0.279986,0.00167296,0.000548465,0.000155875,3.12272e-05,-0.48885,0,-0.48885,1,-756.511,1695.91,0,2976
36.5159,1802.93,-32.2594,-18.8706,-3006.13,0.38552,-0.00236655,0.00140372,-0.000211215,-5.06178e-05,0.049855,0,0.049855,1,730,1477.21,0,2977
64.692,1802.93,167.266,177.196,-2007.88,-0.0851012,-6.26243e-05,0.000145812,2.2514e-05,0.000235842,0.0153618,0,0.0153618,1,1175.92,-360.448,0,2978
408.449,1802.93,381.902,393.24,-4177.45,-0.279643,-0.000477441,-0.000505347,-5.99838e-06,-1.33e-05,-0.381058,0,-0.381058,1,1987.61,-1362.18,0,2979
338.808,1802.93,415.069,440.062,-4742.27,-0.245069,-0.000234722,-0.000256944,-1.07859e-06,-4.4675e-06,-0.210497,0,-0.210497,1,2495.46,-1223.87,0,2980
200.575,1802.93,210.504,203.524,-3292.5,-0.174576,-7.88771e-05,-0.000285351,1.71381e-07,9.15737e-06,-0.0746799,0,-0.0746799,1,2057.71,197.717,0,2981
138.913,1802.93,135,138.671,-3505.75,0.0276064,-0.000242885,0.000541911,-1.14902e-05,-4.64558e-05,0.0423578,0,0.0423578,1,1894.65,962.959,0,2982
549.055,1802.93,189.645,188.263,-3629.35,-0.0954671,0.000176281,-0.00100583,-1.64007e-07,-3.65892e-06,-0.15593,0,-0.15593,1,2160.53,533.54,0,2983
333.202,1802.93,-187.099,-666.614,-5698.73,-0.37692,0.000258772,6.68954e-05,5.41719e-06,1.23594e-05,-0.0930095,0,-0.0930095,1,-1775.19,1137.91,0,2984
857.215,1802.93,245.94,244.161,-5056.4,-0.0669351,-5.65803e-05,9.05645e-05,-1.77911e-06,-1.74445e-05,0.00819703,0,0.00819703,1,2946.11,896.497,0,2985
17.0297,1802.93,295.216,288.971,-3187.35,-0.145639,-0.00245911,-0.00210353,9.65235e-06,7.82796e-06,-1.33383,0,-1.33383,1,1229.8,-1354.85,0,2986
278.204,1802.93,-207.357,-695.454,-6285.47,-0.408702,0.000419676,0.000218556,1.24399e-07,1.43423e-07,-0.239018,0,-0.239018,1,-1774.45,1475.51,0,2987
29.1582,1802.93,117.355,-116.056,-2056.97,0.442662,-0.00531528,0.00147971,-0.000202555,-2.08579e-05,-0.795504,0,-0.795504,1,-557.946,-1741.48,0,2988
19.8905,1802.93,-90.7002,-479.504,-2992.08,-0.148153,4.46265e-05,0.000297419,-1.71053e-05,-0.00016226,-0.146661,0,-0.146661,1,-1488.78,-491.09,0,2989
121.599,1802.93,-46.7649,-178.353,-1437.41,-0.0574005,-6.32829e-05,-0.00103589,-1.27543e-06,-8.83124e-06,0.187714,0,0.187714,1,-493.102,228.161,0,2990
8.27673,1802.93,121.955,-69.2218,-1940.17,0.112429,-0.00286823,0.000700146,5.58583e-06,2.45136e-07,-0.398262,0,-0.398262,1,-405.083,-1613.82,0,2991
26.3024,1802.93,175.944,186.519,-2110.72,-0.0914562,-0.000106244,1.3647e-05,-5.48341e-06,-6.09284e-05,-0.0161474,0,-0.0161474,1,1234.38,-381.539,0,2992
131.012,1802.93,-137.065,-531.205,-4235.73,-0.331772,0.000300141,0.000160611,2.82163e-06,1.56798e-05,-0.126456,0,-0.126456,1,-1477.52,635.677,0,2993
106.681,1802.93,-94.4016,-485.055,-3058.1,-0.101917,-0.000182337,0.00110649,-1.01091e-05,-0.000162738,-0.519495,0,-0.519495,1,-1491.49,-371.484,0,2994
537.323,1802.93,177.183,179.43,-4070.54,-0.0236488,-0.000128783,0.000315629,-5.78992e-07,-3.25184e-06,0.0338153,0,0.0338153,1,2290.04,902.339,0,2995
139.759,1802.93,-97.4922,-116.647,-2658.67,-0.138825,0.0046296,-0.000388564,1.49635e-05,1.7042e-07,-0.406025,0,-0.406025,1,66.3279,1262.53,0,2996
128.042,1802.93,357.601,352.703,-4513.85,-0.380763,-0.000278211,-0.00105198,-4.1686e-06,-0.000283515,-0.470523,0,-0.470523,1,2857.92,-344.964,0,2997
