sdf,area,u,v,p,c,c__y,c__x,c__y__y,c__x__x,advection_diffusion_c,true_advection_diffusion_c,pred_advection_diffusion_c,lambda_advection_diffusion_c,Points:0,Points:1,Points:2,Point ID
19.0191,11.8777,-50.3089,48.1495,9.41469,88.194,-0.724296,0.405279,0.0111576,0.0117922,-55.2637,0,-55.2637,1,74.7517,-79.9938,0,3665
6.52903,11.8777,-57.4795,41.9704,2.27484,130.97,-0.633514,-1.34903,0.025103,0.0269167,50.9528,0,50.9528,1,-65.012,-67.3498,0,3666
3.85607,11.8777,-39.3396,39.3704,5.96124,63.6902,-0.718948,0.405206,0.023142,0.0107231,-44.2459,0,-44.2459,1,71.5308,-48.5451,0,3667
53.1231,11.8777,-105.979,37.2643,8.42839,168.712,0.661574,-1.44749,0.0167092,0.0139837,178.057,0,178.057,1,-82.4304,73.9324,0,3668
7.49877,11.8777,-70.1263,29.6463,11.2938,157.916,1.03753,0.319651,0.000784311,0.0161348,8.34284,0,8.34284,1,31.6401,142.501,0,3669
49.7091,11.8777,-89.5741,30.0066,6.9009,143.094,0.699948,-1.41232,0.00141801,0.00104751,147.51,0,147.51,1,-67.7003,67.1091,0,3670
54.8167,11.8777,-48.3285,22.769,9.98244,112.989,0.934925,0.695009,-0.00068517,-0.00426358,-12.3014,0,-12.3014,1,34.6961,95.1833,0,3671
34.6074,11.8777,-123.925,52.0104,7.83032,205.484,0.405749,-1.63128,-0.0011445,-0.000358908,223.259,0,223.259,1,-109.378,65.1809,0,3672
17.4561,11.8777,-11.8953,8.22613,3.03691,27.193,0.720298,0.982967,0.0222067,0.0163835,-5.7675,0,-5.7675,1,17.4561,14.2716,0,3673
65.9063,11.8777,-40.9573,17.4159,4.16908,92.7573,1.10208,0.0216076,-0.000565011,-0.032258,18.3087,0,18.3087,1,11.411,84.0937,0,3674
81.718,11.8777,-62.6534,44.9717,15.73,138.81,0.695595,0.978297,0.00857783,0.00433589,-30.0116,0,-30.0116,1,93.1364,68.282,0,3675
36.9595,11.8777,-49.7155,50.3904,12.3048,73.693,0.0745577,0.772427,0.0132163,0.000825409,-34.6446,0,-34.6446,1,98.0606,-25.4707,0,3676
0.176524,11.8777,-139.798,86.8129,9.30343,294.034,0.0634558,-1.74728,0.0073086,6.20624e-05,249.774,0,249.774,1,-168.262,-8.32426,0,3677
81.871,11.8777,-83.3792,72.0885,23.1816,181.136,0.898814,0.862011,-0.0324888,-0.00786799,-7.07952,0,-7.07952,1,138.643,68.129,0,3678
0.841175,11.8777,-84.0674,80.7056,15.6208,153.932,-0.833477,0.278641,0.00124494,0.00299017,-90.6909,0,-90.6909,1,107.56,-149.159,0,3679
20.62,11.8777,-47.719,14.9156,3.5507,76.6862,0.761441,-1.35063,0.0311176,0.0388994,75.8078,0,75.8078,1,-34.7996,38.62,0,3680
64.7216,11.8777,-38.7638,18.902,8.35826,91.9336,0.903418,0.761419,0.0028181,0.00883692,-12.4392,0,-12.4392,1,33.3326,73.4781,0,3681
1.77818,11.8777,-76.7075,74.4559,13.1651,147.657,-0.983682,0.0233664,0.00616218,0.0219574,-75.0334,0,-75.0334,1,77.7293,-148.222,0,3682
35.4237,11.8777,-109.403,44.3496,7.33018,179.232,0.498854,-1.57365,0.0377098,0.0145482,194.286,0,194.286,1,-94.5357,59.823,0,3683
56.6402,11.8777,-46.0063,16.9566,2.44052,87.9695,1.07332,-0.672304,0.00196371,0.0654266,49.1301,0,49.1301,1,-11.8427,74.6402,0,3684
33.8612,11.8777,-53.493,53.1827,8.3689,87.6948,-0.743705,0.387667,-0.00420774,-0.00200283,-60.2897,0,-60.2897,1,95.8281,-68.168,0,3685
8.64108,11.8777,-88.4363,60.8879,8.12728,190.552,-0.300466,-1.62286,0.00485637,0.00122179,125.225,0,125.225,1,-107.007,-54.3884,0,3686
11.76,11.8777,-147.721,77.3053,5.83903,275.161,0.266599,-1.69905,-0.0269825,-0.00297699,271.595,0,271.595,1,-153.366,52.6772,0,3687
2.17894,11.8777,-50.9021,51.0831,9.29232,107.042,-1.06666,-0.165422,0.00212721,0.0171658,-46.068,0,-46.068,1,39.0611,-106.409,0,3688
33.0544,11.8777,-166.529,80.5135,8.16406,293.214,0.367617,-1.65447,-0.0172042,-0.00372264,305.115,0,305.115,1,-160.684,73.0128,0,3689
20.3766,11.8777,-58.4231,57.9713,11.2481,128.134,-1.10636,-0.285854,-0.00150306,-0.0159688,-47.4364,0,-47.4364,1,38.6196,-125.653,0,3690
25.281,11.8777,-64.6664,62.7794,11.0701,124.26,-0.976652,0.0368881,0.00872578,0.0308285,-63.6992,0,-63.6992,1,65.7594,-124.719,0,3691
20.1385,11.8777,-149.44,73.4723,7.23305,265.595,0.341563,-1.66481,0.0514259,0.00950612,273.885,0,273.885,1,-146.146,63.3441,0,3692
73.3052,11.8777,-85.8214,70.7094,23.146,187.735,0.826669,0.898531,-0.000234223,-0.000115467,-18.66,0,-18.66,1,137.999,76.6948,0,3693
30.7289,11.8777,-47.434,47.5625,11.6887,69.5714,0.0630193,0.76868,0.0250242,0.00280806,-33.4642,0,-33.4642,1,93.0265,-29.1423,0,3694
21.5885,11.8777,-17.6373,8.49278,3.96212,41.9055,0.904375,0.762677,0.00774581,0.0411131,-5.77103,0,-5.77103,1,13.9181,34.503,0,3695
22.2381,11.8777,-13.552,14.344,3.37643,19.8176,0.201076,0.826621,0.120781,0.00134459,-8.31837,0,-8.31837,1,26.8828,-5.55693,0,3696
6.99106,11.8777,-93.1257,54.2456,18.0758,223.321,0.841191,0.851893,-0.0134274,-0.0191511,-33.7022,0,-33.7022,1,120.918,143.009,0,3697
7.56617,11.8777,-101.583,33.9481,8.55152,189.336,1.00142,-1.00248,0.00421604,0.0398534,135.832,0,135.832,1,-46.2411,142.434,0,3698
25.247,11.8777,-81.4361,47.5197,15.8431,195.167,0.845767,0.84643,-0.0147131,-0.0209777,-28.7392,0,-28.7392,1,105.898,124.753,0,3699
24.3295,11.8777,-124.829,58.4683,6.47361,216.2,0.312065,-1.67963,0.0103119,0.0026447,227.913,0,227.913,1,-117.683,57.5242,0,3700
1.8135,11.8777,-65.305,58.5861,2.2597,178.571,-1.09383,-0.522293,0.00214094,0.0389264,-29.9748,0,-29.9748,1,-33.3348,-146.912,0,3701
46.2018,11.8777,-168.727,63.1127,12.5197,270.771,0.556824,-1.54143,-0.00453796,-0.00262131,295.224,0,295.224,1,-138.047,103.798,0,3702
47.4274,11.8777,-52.1644,24.6162,10.8167,122.061,0.935335,0.693254,-0.000970051,-0.00660361,-13.1388,0,-13.1388,1,37.8107,102.573,0,3703
8.82846,11.8777,-32.9643,10.0481,2.45089,52.9059,0.78452,-1.33304,0.0430758,0.0558462,51.8254,0,51.8254,1,-23.8665,26.8285,0,3704
53.7061,11.8777,-186.283,79.5143,11.2813,310.842,0.429204,-1.61839,0.00233558,0.000654744,335.607,0,335.607,1,-166.222,96.2939,0,3705
27.6076,11.8777,-28.3877,10.3505,1.58759,54.0982,1.05715,-0.768001,0.00340024,0.105358,32.7436,0,32.7436,1,-7.76198,45.6076,0,3706
5.15307,11.8777,-62.835,45.3203,2.95381,140.765,-0.442083,-1.53333,-0.0147226,-0.0103501,76.3116,0,76.3116,1,-73.6035,-62.243,0,3707
58.6759,11.8777,-106.958,36.134,8.26855,170.81,0.69865,-1.41332,0.00225924,0.00221021,176.412,0,176.412,1,-81.2126,79.4442,0,3708
25.211,11.8777,-69.0222,66.6664,12.686,127.609,-0.851404,0.252608,0.000422775,0.00149488,-74.1957,0,-74.1957,1,85.7392,-124.789,0,3709
7.15975,11.8777,-29.2946,29.4735,4.60964,46.1063,-0.6523,0.449376,0.0175498,0.00533219,-32.3899,0,-32.3899,1,54.4928,-33.5293,0,3710
2.13943,11.8777,-51.0795,47.4407,2.94646,140.648,-1.12269,-0.396897,0.000431014,0.0104142,-32.9881,0,-32.9881,1,-20.7201,-117.845,0,3711
90.9234,11.8777,-63.8381,67.9631,18.867,126.997,1.05914,0.813318,0.0158448,0.000420113,20.062,0,20.062,1,124.429,24.3175,0,3712
1.38167,11.8777,-137.599,74.0731,5.01773,261.082,0.26744,-1.69694,0.0353519,0.00340648,253.307,0,253.307,1,-146.514,44.5836,0,3713
56.7901,11.8777,-41.0663,16.2663,0.941697,83.2665,1.10366,-0.301097,3.39693e-05,0.0954092,30.3173,0,30.3173,1,-2.45265,74.7901,0,3714
13.0017,11.8777,-58.2549,56.1076,8.69878,156.844,-1.13992,-0.349646,-6.46201e-06,-0.0346432,-43.5895,0,-43.5895,1,-1.47613,-136.998,0,3715
0.277055,11.8777,-74.3949,32.5774,13.1223,168.687,0.973051,0.573664,0.00175301,0.0242361,-10.9783,0,-10.9783,1,40.1675,149.723,0,3716
42.7203,11.8777,-55.2159,55.4722,13.6064,81.1713,0.0738922,0.772444,-0.00464496,-0.000349734,-38.5522,0,-38.5522,1,108.436,-33.1838,0,3717
47.698,11.8777,-190.721,78.7027,12.1509,314.157,0.453599,-1.60344,0.0318898,0.0117648,341.509,0,341.509,1,-166.712,102.302,0,3718
10.0051,11.8777,-95.103,56.843,19.3156,224.949,0.87557,0.808242,0.00663277,0.00812273,-27.0963,0,-27.0963,1,126.238,139.995,0,3719
33.125,11.8777,-66.5767,63.8241,12.3361,121.142,-0.83684,0.27497,-0.000657079,-0.000995535,-71.7172,0,-71.7172,1,86.5058,-116.875,0,3720
39.0569,11.8777,-75.5374,45.2014,15.361,178.566,0.872366,0.812115,0.00618492,0.00740724,-21.913,0,-21.913,1,100.325,110.943,0,3721
33.76,11.8777,-58.9649,24.4974,2.98409,127.877,1.10095,-0.0208832,7.86245e-05,0.0357555,28.2018,0,28.2018,1,6.46827,116.24,0,3722
8.65598,11.8777,-120.218,80.4108,11.7935,258.775,0.0158897,-1.73655,0.0156822,0.00109412,210.043,0,210.043,1,-149.156,-39.2837,0,3723
80.3563,11.8777,-51.7099,32.1625,10.9722,118.605,0.829527,0.859401,-0.00615918,-0.00613423,-17.7598,0,-17.7598,1,70.5265,69.6437,0,3724
19.2042,11.8777,-123.147,60.1977,6.02689,218.213,0.369161,-1.65292,0.0167053,0.0028733,225.775,0,225.775,1,-119.827,52.8656,0,3725
62.6624,11.8777,-81.6391,59.4782,20.8179,180.958,0.661099,1.00359,0.0220608,0.0111388,-42.611,0,-42.611,1,122.628,87.3376,0,3726
34.8064,11.8777,-53.5224,52.7704,12.0219,78.397,-0.268666,0.647281,0.0045325,0.000956191,-48.8217,0,-48.8217,1,102.733,-44.6338,0,3727
0.880699,11.8777,-77.1537,74.8931,13.241,148.55,-0.984569,0.0216899,0.00586103,0.0209062,-75.4109,0,-75.4109,1,78.1264,-149.119,0,3728
41.9854,11.8777,-63.892,60.9654,12.1327,114.234,-0.761114,0.368308,0.00907635,0.0138851,-69.9336,0,-69.9336,1,87.9393,-107.874,0,3729
8.96855,11.8777,-104.726,33.3754,9.0764,192.504,0.989608,-1.04055,-0.000639795,-0.00512353,142.001,0,142.001,1,-50.5939,141.031,0,3730
1.01607,11.8777,-63.9277,36.488,2.19693,128.301,0.0509349,-1.74704,0.00238066,0.000124579,113.543,0,113.543,1,-72.5052,13.2279,0,3731
63.0567,11.8777,-49.5953,55.463,13.777,91.0358,0.850378,0.845094,0.025513,0.000145132,5.25175,0,5.25175,1,100.441,7.09374,0,3732
36.0626,11.8777,-63.4401,31.3447,12.8014,150.636,0.887979,0.792511,0.000181932,0.000277565,-22.4435,0,-22.4435,1,62.0846,113.937,0,3733
93.4898,11.8777,-55.5753,42.8932,14.7157,122.484,0.744953,0.945053,0.00683252,0.00226417,-20.5682,0,-20.5682,1,85.8676,54.9742,0,3734
1.7776,11.8777,-106.108,71.8821,10.3747,226.505,-0.125741,-1.6957,0.0213312,0.00361383,170.888,0,170.888,1,-129.5,-52.3499,0,3735
40.6191,11.8777,-62.8491,17.9491,4.824,105.055,0.944965,-1.13178,-0.00959413,-0.0152817,88.0924,0,88.0924,1,-43.5957,58.6191,0,3736
10.7258,11.8777,-91.6779,47.7895,3.69484,170.464,0.273835,-1.69547,-0.0123595,-0.00122013,168.524,0,168.524,1,-94.794,33.1375,0,3737
57.8634,11.8777,-39.2521,43.1769,11.6394,76.1566,0.924302,0.836808,0.0156463,0.000289931,7.06204,0,7.06204,1,78.221,11.4964,0,3738
71.5628,11.8777,-71.5391,71.0414,14.6414,107.065,-0.396451,0.588718,0.00601986,0.00140467,-70.2808,0,-70.2808,1,136.42,-67.9727,0,3739
26.2447,11.8777,-148.356,69.3266,7.68502,256.62,0.313119,-1.67974,0.0116872,0.00288612,270.907,0,270.907,1,-139.689,68.581,0,3740
77.8757,11.8777,-74.9816,74.006,16.4105,110.501,-0.308948,0.629305,0.0263713,0.00533231,-70.0504,0,-70.0504,1,143.694,-65.3072,0,3741
9.41257,11.8777,-81.8957,42.3336,15.2114,195.35,0.92387,0.722842,0.011109,0.0273675,-20.0869,0,-20.0869,1,90.1148,140.587,0,3742
0.710185,11.8777,-44.168,42.7277,8.06009,81.1851,-0.856707,0.247589,0.00393308,0.0085987,-47.5406,0,-47.5406,1,55.1455,-79.3839,0,3743
90.5116,11.8777,-55.5472,40.495,14.1261,122.996,0.665644,0.999074,0.0217481,0.011086,-28.5406,0,-28.5406,1,83.1986,59.4884,0,3744
10.6331,11.8777,-43.5521,42.002,5.61585,119.263,-1.14289,-0.253965,-2.52747e-05,-0.0109967,-36.9429,0,-36.9429,1,-5.76843,-102.946,0,3745
4.74946,11.8777,-80.9193,39.9904,16.2937,192.177,0.889445,0.78967,0.00166424,0.00515441,-28.3303,0,-28.3303,1,79.4178,145.251,0,3746
29.6735,11.8777,-28.1622,10.662,1.08864,54.7338,1.0918,-0.560543,0.000732688,0.0471566,27.4267,0,27.4267,1,-5.30651,47.6735,0,3747
21.563,11.8777,-83.5756,29.9356,5.60477,159.045,1.02092,-0.947602,-0.000313808,-0.00558834,109.758,0,109.758,1,-29.4191,128.437,0,3748
9.70173,11.8777,-141.265,72.7894,5.90494,260.173,0.274988,-1.69505,0.0116951,0.00152158,259.468,0,259.468,1,-144.549,52.7318,0,3749
12.7081,11.8777,-117.463,59.8582,5.15808,214.501,0.253034,-1.70345,-0.0220552,-0.00328367,215.237,0,215.237,1,-118.801,45.3869,0,3750
59.5224,11.8777,-76.6167,76.4392,12.0082,122.405,-0.667056,0.440092,-0.00434214,-0.00154342,-84.7076,0,-84.7076,1,141.538,-90.4776,0,3751
47.8697,11.8777,-38.5072,14.6328,1.35796,75.3005,1.09351,-0.535766,8.18851e-05,0.0207017,36.632,0,36.632,1,-6.54671,65.8697,0,3752
1.81854,11.8777,-63.2755,60.1589,5.28461,174.577,-1.13154,-0.33564,0.000482424,0.0273344,-46.8347,0,-46.8347,1,-20.1434,-148.181,0,3753
38.329,11.8777,-26.4033,11.6008,4.7068,60.1587,1.00678,0.442364,0.00997916,0.153552,-0.000703743,0,-0.000703743,1,13.7281,53.7862,0,3754
1.8094,11.8777,-173.416,53.9414,12.6664,282.252,0.870301,-1.22449,0.00445431,0.00613014,259.292,0,259.292,1,-125.024,148.191,0,3755
41.1986,11.8777,-137.309,44.6946,10.2047,220.449,0.718615,-1.3958,0.00670295,0.00730278,223.774,0,223.774,1,-101.74,108.801,0,3756
36.5691,11.8777,-58.5911,28.1993,12.575,138.22,0.927704,0.710829,0.00037349,0.00140162,-15.4876,0,-15.4876,1,46.4535,113.431,0,3757
10.523,11.8777,-71.1696,33.7018,14.8951,166.868,0.935351,0.689993,-0.000820119,-0.00482598,-17.5835,0,-17.5835,1,52.6905,139.477,0,3758
14.2619,11.8777,-17.5853,17.5855,3.32031,25.872,-0.442446,0.580361,0.074063,0.0194775,-17.9867,0,-17.9867,1,33.1233,-16.8352,0,3759
35.6473,11.8777,-21.6255,18.8672,6.05031,47.5457,0.844506,0.895482,-0.0399747,-0.0104406,-3.43175,0,-3.43175,1,35.6461,18.2969,0,3760
15.9768,11.8777,-101.746,31.6072,8.90808,185.521,0.98162,-1.06255,0.00299959,0.0221375,139.136,0,139.136,1,-50.5362,134.023,0,3761
59.0911,11.8777,-37.1135,15.8166,3.71716,84.0516,1.10087,0.0307222,-0.000503178,-0.0314144,16.2718,0,16.2718,1,10.1032,76.221,0,3762
14.8556,11.8777,-169.107,54.8288,12.5103,271.807,0.728553,-1.38625,0.00215197,0.00242594,274.371,0,274.371,1,-124.956,135.144,0,3763
84.0815,11.8777,-63.9255,71.1639,17.8835,118.406,0.852892,0.845271,-0.00882494,-3.53276e-05,6.66077,0,6.66077,1,129.2,10.6815,0,3764
33.5032,11.8777,-126.521,53.9425,7.79976,211.053,0.41859,-1.62355,-0.00469847,-0.00187268,227.993,0,227.993,1,-112.744,65.3991,0,3765
28.7307,11.8777,-102.698,29.6213,8.89963,183.742,0.958031,-1.13098,-0.00015493,-0.000673737,144.528,0,144.528,1,-59.63,121.269,0,3766
51.9801,11.8777,-57.4602,59.4823,14.1871,86.763,0.156052,0.791566,0.0112607,0.000495778,-36.2012,0,-36.2012,1,114.478,-23.696,0,3767
16.1859,11.8777,-100.415,62.4618,21.5255,229.321,0.827458,0.861556,0.00212186,0.00227419,-34.8288,0,-34.8288,1,137.438,133.814,0,3768
54.2244,11.8777,-33.7675,15.7548,6.83895,78.5643,0.945478,0.665368,0.002886,0.0240533,-7.57212,0,-7.57212,1,22.7753,67.2095,0,3769
21.741,11.8777,-42.3318,41.8577,10.0778,61.4887,-0.111357,0.708657,0.0356614,0.00490264,-34.66,0,-34.66,1,82.0145,-30.3551,0,3770
25.1587,11.8777,-62.0715,60.1783,10.7096,118.482,-0.928312,0.127434,0.0103782,0.0361962,-63.7744,0,-63.7744,1,64.8439,-118.735,0,3771
67.5048,11.8777,-74.5313,74.5403,12.6851,116.265,-0.661168,0.443706,0.00916973,0.00297279,-82.3537,0,-82.3537,1,139.761,-82.4952,0,3772
38.6905,11.8777,-162.578,57.8388,12.9051,258.799,0.629272,-1.47712,0.00920299,0.00698349,276.544,0,276.544,1,-127.524,111.31,0,3773
63.7211,11.8777,-56.8527,19.3687,4.67828,106.683,1.01904,-0.95684,-0.0002263,-0.00439451,74.1364,0,74.1364,1,-24.4187,81.7211,0,3774
49.7966,11.8777,-75.0633,46.7148,16.0466,171.556,0.831855,0.856701,-0.000136982,6.49676e-05,-25.4469,0,-25.4469,1,102.658,100.203,0,3775
36.3248,11.8777,-51.9457,51.8979,12.7422,75.9977,0.00223415,0.748729,0.0415276,0.00455412,-38.7774,0,-38.7774,1,101.682,-33.3661,0,3776
23.2256,11.8777,-70.1584,27.3644,1.68549,141.495,1.10001,-0.363857,7.34465e-05,0.0429029,55.6287,0,55.6287,1,-5.30892,126.774,0,3777
4.01574,11.8777,-61.9689,45.3724,2.4327,141.976,-0.722938,-1.2553,0.0193455,0.0218235,44.9877,0,44.9877,1,-69.3119,-75.3089,0,3778
48.434,11.8777,-27.4911,28.9477,8.32325,55.7282,1.15472,0.79233,-0.00043717,-0.000174865,11.6445,0,11.6445,1,52.6576,12.02,0,3779
38.4589,11.8777,-89.7377,26.4601,8.11742,161.406,0.938975,-1.17427,0.00351228,0.019285,130.221,0,130.221,1,-48.3125,111.541,0,3780
29.3664,11.8777,-41.5067,11.6564,3.6128,73.84,0.956272,-1.12926,-0.00750042,-0.029113,58.0187,0,58.0187,1,-25.0097,47.3664,0,3781
27.6518,11.8777,-114.513,31.5333,9.02755,199.72,1.02019,-1.01037,-0.00111174,-0.00349063,147.87,0,147.87,1,-73.6054,122.348,0,3782
9.52535,11.8777,-71.2383,50.8571,3.78749,157.773,-0.463402,-1.51634,-0.000940902,-0.000217873,84.4542,0,84.4542,1,-84.7345,-62.3041,0,3783
65.8282,11.8777,-101.136,31.7419,7.43022,163.378,0.802556,-1.30071,0.024608,0.0318439,157.022,0,157.022,1,-73.4958,83.9575,0,3784
22.7206,11.8777,-49.5947,48.4481,8.5608,83.8115,-0.786924,0.350315,0.00454239,0.0034969,-55.4987,0,-55.4987,1,83.1747,-69.5166,0,3785
71.7001,11.8777,-43.5462,27.4049,9.31552,99.3771,0.832109,0.856944,0.00228316,0.00169876,-14.5128,0,-14.5128,1,59.75,57.6338,0,3786
6.20556,11.8777,-77.4484,53.6613,5.90929,167.963,-0.299163,-1.62441,0.00475996,0.001402,109.755,0,109.755,1,-92.9664,-55.2397,0,3787
14.5003,11.8777,-64.7993,64.891,11.9051,136.3,-1.06416,-0.156359,0.000888041,0.0077133,-58.9224,0,-58.9224,1,49.8493,-135.5,0,3788
1.12379,11.8777,-74.0197,53.2611,3.61514,165.468,-0.466688,-1.51203,0.00504863,0.00268804,87.0634,0,87.0634,1,-87.2576,-70.8778,0,3789
8.34458,11.8777,-127.817,92.5715,5.93902,288.708,-0.5758,-1.40904,-0.00577123,-0.00534271,126.797,0,126.797,1,-146.704,-141.655,0,3790
14.7962,11.8777,-67.2903,29.7233,12.0782,153.185,0.969574,0.587002,-3.57921e-05,-0.0014626,-10.6806,0,-10.6806,1,37.749,135.204,0,3791
42.0578,11.8777,-103.981,28.3282,8.1329,179.604,0.996053,-1.04862,0.0075392,0.0192118,137.253,0,137.253,1,-68.1953,107.942,0,3792
46.7642,11.8777,-57.5504,57.8413,14.1778,84.6453,0.0732525,0.77231,-0.00686526,-0.000604314,-40.2097,0,-40.2097,1,113.052,-34.4245,0,3793
13.5339,11.8777,-57.7734,55.6042,6.73231,158.846,-1.14283,-0.243803,-0.000121616,-0.00937925,-49.4609,0,-49.4609,1,-10.9275,-136.466,0,3794
45.201,11.8777,-52.1577,23.2141,9.49047,119.121,0.968776,0.592457,7.56141e-05,-0.000482053,-8.41193,0,-8.41193,1,29.9554,104.799,0,3795
47.8824,11.8777,-32.5166,36.5445,9.31885,60.7223,0.848263,0.846297,0.00140686,-0.000107305,3.48067,0,3.48067,1,65.7714,5.90518,0,3796
22.3119,11.8777,-142.242,68.2514,7.06991,249.461,0.335864,-1.66912,-0.0215917,-0.00475079,260.342,0,260.342,1,-136.427,63.2203,0,3797
34.9616,11.8777,-24.784,10.8478,4.37543,56.4736,1.02234,0.378959,0.00886768,0.140887,1.69768,0,1.69768,1,12.5151,50.6449,0,3798
38.4419,11.8777,-61.1287,30.0964,12.6411,145.11,0.87955,0.808686,-0.00156283,-0.00547741,-22.9626,0,-22.9626,1,57.8029,111.558,0,3799
36.8036,11.8777,-24.9049,12.9504,4.70079,59.584,0.926733,0.714944,0.014229,0.0318856,-5.80415,0,-5.80415,1,27.2172,42.7735,0,3800
38.0401,11.8777,-55.4412,14.9101,4.35182,95.0638,0.975588,-1.08231,0.00696619,0.016676,74.5509,0,74.5509,1,-36.8587,56.0401,0,3801
55.5516,11.8777,-105.777,31.6844,7.95367,174.31,0.955106,-1.11912,0.0128849,0.0202887,148.639,0,148.639,1,-74.9252,94.4484,0,3802
54.6534,11.8777,-57.902,21.5814,2.74136,111.444,1.08331,-0.608826,0.000343683,0.0157008,58.6317,0,58.6317,1,-13.607,95.3466,0,3803
21.2022,11.8777,-76.3413,40.3664,14.0785,182.669,0.895541,0.768969,-0.00324972,-0.00705233,-22.5543,0,-22.5543,1,87.3331,128.798,0,3804
41.7589,11.8777,-27.3585,17.3384,5.87703,62.6229,0.819991,0.867627,0.00606886,0.00402642,-9.51965,0,-9.51965,1,37.501,36.3707,0,3805
18.655,11.8777,-92.5583,31.2608,7.68943,173.207,1.01661,-0.955822,0.00206002,0.020232,120.249,0,120.249,1,-41.1921,131.345,0,3806
25.9004,11.8777,-195.199,71.866,14.9256,312.173,0.51413,-1.57407,0.00427854,0.00271994,344.206,0,344.206,1,-157.659,124.1,0,3807
42.7828,11.8777,-60.1309,57.7412,10.8977,103.39,-0.711582,0.416403,-0.0117493,-0.00947709,-66.1262,0,-66.1262,1,96.9638,-88.4771,0,3808
48.2081,11.8777,-142.084,54.5426,10.1296,229.286,0.568951,-1.53211,-0.00322411,-0.00167295,248.721,0,248.721,1,-118.4,83.7311,0,3809
23.2868,11.8777,-187.831,67.2979,14.8797,299.075,0.597766,-1.5043,0.0153057,0.0113093,322.782,0,322.782,1,-148.204,126.713,0,3810
0.0100999,11.8777,-118.979,35.4338,10.6868,214.624,0.954428,-1.1346,0.00386374,0.0221968,168.813,0,168.813,1,-62.8804,149.99,0,3811
1.97442,11.8777,-25.8535,25.8498,4.1594,43.1019,-0.756535,0.379938,0.0163843,0.0114016,-29.3791,0,-29.3791,1,44.5819,-34.9857,0,3812
3.21809,11.8777,-124.657,35.9623,10.733,223.096,0.957068,-1.13258,-0.00145962,-0.00513295,175.603,0,175.603,1,-72.8172,146.782,0,3813
50.9541,11.8777,-135.278,50.4998,10.1222,216.989,0.55288,-1.54428,-0.00739852,-0.00436611,236.828,0,236.828,1,-110.526,83.3977,0,3814
17.1911,11.8777,-125.64,62.2881,6.04212,224.496,0.26958,-1.69547,0.0407295,0.00737293,229.81,0,229.81,1,-123.692,52.3077,0,3815
7.87113,11.8777,-44.8172,35.9043,1.54265,116.116,-1.00901,-0.862698,-0.00155778,-0.0125292,2.43598,0,2.43598,1,-33.2251,-86.3465,0,3816
23.3478,11.8777,-110.064,31.4382,9.26149,196.284,0.981847,-1.08274,-0.00076234,-0.00406798,150.039,0,150.039,1,-66.2462,126.652,0,3817
49.7726,11.8777,-47.726,16.0935,4.04356,89.1013,1.01654,-0.968018,0.00181816,0.0165759,62.5593,0,62.5593,1,-20.903,67.7726,0,3818
25.9041,11.8777,-141.656,66.0034,7.38508,244.69,0.318535,-1.67689,0.0150865,0.00375539,258.567,0,258.567,1,-133.118,65.7253,0,3819
41.8427,11.8777,-82.5989,28.2802,6.49953,131.68,0.702852,-1.40986,0.00051479,0.000258454,136.33,0,136.33,1,-63.2852,59.7135,0,3820
17.9891,11.8777,-77.3928,73.8178,14.6594,138.988,-0.789625,0.332584,0.0139169,0.0219491,-84.028,0,-84.028,1,105.172,-132.011,0,3821
45.3489,11.8777,-44.8154,49.5129,10.8088,73.0032,0.503437,0.846187,-0.000432515,-5.11335e-05,-12.9956,0,-12.9956,1,91.1214,-7.96581,0,3822
4.47796,11.8777,-86.4879,45.876,15.9717,207.06,0.898914,0.764008,-0.000652017,-0.00167068,-24.8389,0,-24.8389,1,99.5774,145.522,0,3823
53.2261,11.8777,-52.1746,20.7974,1.36986,107.288,1.10594,-0.18345,-2.2499e-05,0.0251317,32.5721,0,32.5721,1,-1.25497,96.7739,0,3824
9.69701,11.8777,-134.682,91.2144,13.1216,287.654,-0.12389,-1.69701,0.0138106,0.00216556,217.257,0,217.257,1,-164.516,-66.3491,0,3825
36.5743,11.8777,-55.2822,23.3366,7.20182,125.016,1.11452,-0.0692065,0.000171865,0.00442874,29.8349,0,29.8349,1,19.5083,113.426,0,3826
56.5921,11.8777,-41.234,16.2565,0.941083,83.2194,1.10208,-0.348986,4.36499e-05,0.0827088,32.3059,0,32.3059,1,-2.97825,74.5921,0,3827
53.2148,11.8777,-133.408,49.0782,10.2714,213.37,0.521525,-1.56797,0.00582265,0.00410643,234.776,0,234.776,1,-107.763,84.6882,0,3828
43.1556,11.8777,-47.9794,14.4612,4.52114,86.4708,0.970295,-1.09914,0.00705661,0.0408306,66.7676,0,66.7676,1,-24.7425,61.1556,0,3829
34.218,11.8777,-97.3675,39.0566,6.66647,159.043,0.530599,-1.55291,0.0295849,0.0115007,171.926,0,171.926,1,-83.5702,53.9023,0,3830
22.3554,11.8777,-84.836,50.1269,16.8239,202.24,0.887876,0.795696,-0.00251178,-0.00446613,-22.9973,0,-22.9973,1,111.477,127.645,0,3831
58.3409,11.8777,-77.2204,21.2112,6.00029,131.275,0.957725,-1.10836,0.00548523,0.012373,105.902,0,105.902,1,-52.0033,76.3409,0,3832
