sdf,sdf__x,sdf__y,area,u,v,p,u__y,u__x,v__y,v__x,p__y,p__x,continuity,u__y__y,u__x__y,u__x__x,v__y__y,v__y__x,v__x__x,momentum_y,momentum_x,true_continuity,true_momentum_x,true_momentum_y,pred_continuity,pred_momentum_y,pred_momentum_x,lambda_continuity,lambda_momentum_x,lambda_momentum_y,Points:0,Points:1,Points:2,Point ID
17.1461,0,-1,44.6387,0.592944,-0.0481272,0.168362,-0.00362721,0.00453238,0.00532876,-0.00265535,0.00308118,-0.00178851,0.00986114,-0.00217134,0.00119945,-0.000668371,-0.00128046,0.000752169,-0.000439971,0.00275321,0.00275648,0,0,0,0.00986114,0.00275321,0.00275648,17.1461,17.1461,17.1461,252.261,142.205,0,1766
63.2228,1,-0,44.6387,-0.328931,-0.045425,0.135682,0.000572818,0.00395962,0.00260535,0.00903732,-0.00318149,-0.000215805,0.00656496,1.70824e-05,-0.000666966,-0.000980822,-0.00114073,-0.000817462,-0.000839531,0.00490646,0.00779505,0,0,0,0.00656496,0.00490646,0.00779505,63.2228,63.2228,63.2228,25.4914,-23.5491,0,1767
73.1214,0,-1,44.6387,0.1601,-0.109957,0.146901,0.00406657,0.00159713,0.00139266,0.00101296,-3.26559e-05,-0.00157801,0.0029898,-0.000114062,0.000151276,-0.000406681,-2.0967e-05,0.000148545,-0.00047351,0.000997229,-0.000931351,0,0,0,0.0029898,0.000997229,-0.000931351,73.1214,73.1214,73.1214,40.5002,86.23,0,1768
51.8071,-0,1,44.6387,0.146984,-0.03843,0.156433,0.00918109,0.00773825,-0.00464937,-0.00882734,0.00436509,0.00709765,0.00308888,-0.000704698,-0.00105491,-0.00160654,-0.000242609,-0.000409772,-0.000604957,0.00346964,0.0196555,0,0,0,0.00308888,0.00346964,0.0196555,51.8071,51.8071,51.8071,-65.2226,99.0202,0,1769
5.99056,-0,-1,44.6387,0.0345752,-0.129284,0.0292511,-0.00969997,0.00664489,0.000639581,-0.00756794,-0.00313972,0.00485673,0.00728447,0.00122679,-0.00159825,0.00183583,0.00163082,-0.00204134,0.00248016,-0.00408533,0.00505375,0,0,0,0.00728447,-0.00408533,0.00505375,5.99056,5.99056,5.99056,-54.5257,-70.9157,0,1770
72.6011,1,-0,44.6387,-0.193534,-0.00857279,0.204214,-0.00837637,-0.000338953,0.0023974,0.00626141,-0.00139251,-0.000218894,0.00205845,0.00114365,0.00156846,0.00221372,-0.00120071,-0.0016843,-0.00259611,0.00131767,-0.00391896,0,0,0,0.00205845,0.00131767,-0.00391896,72.6011,72.6011,72.6011,34.8697,-49.7604,0,1771
44.4273,0,1,44.6387,0.289739,0.0970247,0.193685,-0.000961043,0.00281947,-0.000461637,0.000419492,0.00017028,-0.000269037,0.00235784,0.000230298,0.000180783,0.000129969,0.000373832,0.000225709,0.000135657,-0.000177496,4.35774e-05,0,0,0,0.00235784,-0.000177496,4.35774e-05,44.4273,44.4273,44.4273,167.182,-116.616,0,1772
1.30523,0,-1,44.6387,0.435518,-0.0304704,0.0370309,0.0026705,0.00156336,-0.00236143,0.00725775,-0.00235842,0.00237673,-0.000798076,-0.000228049,0.000517833,-0.00121738,-0.000126811,0.000248502,-0.000556866,0.000885644,0.00309364,0,0,0,-0.000798076,0.000885644,0.00309364,1.30523,1.30523,1.30523,65.4632,158.046,0,1773
16.0306,0,-1,44.6387,0.214897,-0.0447116,0.252193,0.00240501,-0.00043141,0.00812332,-0.0055585,-0.00730839,0.00721059,0.00769191,4.11081e-05,-4.41299e-05,3.65895e-05,-0.00135639,0.00106794,-0.00084464,-0.00468619,0.00651492,0,0,0,0.00769191,-0.00468619,0.00651492,16.0306,16.0306,16.0306,182.882,143.321,0,1774
55.5512,0,-1,44.6387,0.403908,-0.0702596,0.164314,-0.00223033,0.00444614,0.00303872,-0.00140248,0.00140483,-0.000566414,0.00748486,-0.00197269,0.00110115,-0.000630295,-0.0012512,0.000745769,-0.00044364,0.00236845,0.00742048,0,0,0,0.00748486,0.00236845,0.00742048,55.5512,55.5512,55.5512,184.275,103.8,0,1775
14.3101,-1,-0,44.6387,1.23233,0.103479,-0.75094,0.0167322,-0.0145678,0.00359142,-0.00201907,-0.00398767,0.00731571,-0.0109764,0.00110265,-0.000235382,3.06521e-05,-0.000903913,0.000225454,-6.97213e-05,-0.0033702,-0.0143481,0,0,0,-0.0109764,-0.0033702,-0.0143481,14.3101,14.3101,14.3101,-140.981,-29.4179,0,1776
113.814,0.999318,-0.036939,44.6387,-0.118072,0.034057,0.177333,-0.000219385,0.00586765,-0.00263989,0.000962338,-0.000483492,0.000477078,0.00322776,-0.00049612,-6.30037e-05,-1.80297e-05,-9.76395e-05,-3.76113e-05,-6.47864e-05,-0.000444307,0.000814748,0,0,0,0.00322776,-0.000444307,0.000814748,113.814,113.814,113.814,76.0052,-5.0503,0,1777
46.3322,0,-1,44.6387,0.19413,-0.00807476,0.142261,0.000919237,0.00188977,-0.000985728,0.0031238,0.00299254,-0.00265687,0.000904041,-0.000444594,0.000387919,-0.0003453,-6.04235e-05,2.91742e-05,1.9643e-05,0.0035963,-0.00146298,0,0,0,0.000904041,0.0035963,-0.00146298,46.3322,46.3322,46.3322,113.336,113.019,0,1778
39.1917,-0,1,44.6387,-0.146034,0.161381,-0.00608635,0.00519146,0.00497883,0.00168112,-0.00175494,0.00154437,0.00282985,0.00665995,0.000720793,0.00065137,0.000603052,0.000212876,0.000261734,0.0002816,-0.000575045,-0.00284553,0,0,0,0.00665995,-0.000575045,-0.00284553,39.1917,39.1917,39.1917,-90.711,86.4049,0,1779
90.9784,0,-1,44.6387,0.0205724,-0.100416,0.130712,0.00757589,-0.00274385,0.00394572,-0.00296632,-0.000253708,-4.72181e-06,0.00120187,0.000228981,-0.000229114,0.000175474,-0.00066889,0.00058905,-0.00047711,0.00129622,-0.00144138,0,0,0,0.00120187,0.00129622,-0.00144138,90.9784,90.9784,90.9784,82.6607,68.3731,0,1780
129.974,1,-0,44.6387,-0.0600834,0.0237857,0.188267,-0.00503136,0.00536392,-0.00425165,0.000104289,-0.000781339,0.000213542,0.00111227,-0.000797866,7.57508e-05,-2.79609e-05,-0.000389807,-9.0862e-06,-2.06175e-05,0.00132827,0.00253846,0,0,0,0.00111227,0.00132827,0.00253846,129.974,129.974,129.974,92.2423,2.44439,0,1781
40.5522,0,1,44.6387,0.261922,-5.06639e-06,0.270008,-0.0046839,-0.000483111,0.000848981,0.00238293,0.00324469,0.0015535,0.00036587,-0.000316027,-0.00031979,-0.000348585,0.00165847,0.00159951,0.00156955,0.00193337,0.00187118,0,0,0,0.00036587,0.00193337,0.00187118,40.5522,40.5522,40.5522,124.362,-120.491,0,1782
5.16343,-0,-1,44.6387,0.923123,0.0564623,-0.505286,-0.00840233,-0.0136688,0.00416031,-0.00164101,0.00891863,0.00753157,-0.00950846,0.00240062,-0.00010757,6.70741e-06,0.000338754,3.99159e-05,-8.76292e-06,0.00796465,-0.00636456,0,0,0,-0.00950846,0.00796465,-0.00636456,5.16343,5.16343,5.16343,-106.639,-6.00954,0,1783
111.109,0,-1,44.6387,0.287985,-0.0271831,0.139377,-0.000176752,0.00371508,-0.00164941,0.000348236,-0.00202436,-6.58409e-05,0.00206568,0.00157338,-0.000413169,9.97733e-05,-0.000469907,0.000108902,-2.48323e-05,-0.00141451,-0.00114058,0,0,0,0.00206568,-0.00141451,-0.00114058,111.109,111.109,111.109,181.632,48.2426,0,1784
41.8677,0,-1,44.6387,0.301515,-0.0937984,0.185575,0.00843564,0.00664397,-0.000390621,-0.000753402,-0.00422623,-0.0059412,0.00625335,0.000176233,0.000268827,0.000386172,-0.000641571,-0.00129548,-0.00253076,0.00515212,-0.00302589,0,0,0,0.00625335,0.00515212,-0.00302589,41.8677,41.8677,41.8677,-62.7783,117.484,0,1785
133.454,0,1,44.6387,0.560941,0.0124676,0.13988,0.00401613,0.00325696,0.00234945,0.000236496,0.000350125,-0.000166744,0.00560641,5.68214e-05,1.26709e-05,1.45753e-06,0.000351907,3.71976e-05,8.38236e-06,-0.000363492,0.00130336,0,0,0,0.00560641,-0.000363492,0.00130336,133.454,133.454,133.454,266.391,-27.5898,0,1786
23.5477,0,-1,44.6387,0.102418,0.199746,0.105083,0.00804831,0.00674262,0.00357975,0.00173708,0.00414162,0.00536529,0.0103224,-0.000548006,-0.000638488,-0.000749154,9.09655e-05,0.000105131,0.000114209,0.00713159,0.0128482,0,0,0,0.0103224,0.00713159,0.0128482,23.5477,23.5477,23.5477,-112.425,135.804,0,1787
8.95732,0,-1,44.6387,0.635034,-0.0479832,0.16454,-0.00143489,0.00323314,0.00622825,-0.00316722,0.00255121,-0.00152592,0.00946139,-0.00325866,0.0018141,-0.00101434,0.000188022,-8.11635e-05,3.31351e-05,5.82395e-05,0.00159449,0,0,0,0.00946139,5.82395e-05,0.00159449,8.95732,8.95732,8.95732,268.425,150.394,0,1788
115.488,0,1,44.6387,-0.0465231,0.0952088,0.160561,-0.00108727,0.00428805,-0.000498008,-0.000165002,-0.000650741,-0.0007345,0.00379004,-0.000781331,-0.00037022,-0.000211395,0.00165567,0.000872713,0.000439112,-0.00377709,0.000878345,0,0,0,0.00379004,-0.00377709,0.000878345,115.488,115.488,115.488,90.0988,-45.5552,0,1789
9.75242,0,-1,44.6387,0.346392,0.0678468,0.0794759,0.00651032,-0.00528892,0.00117031,0.00110129,-0.00158364,0.00176125,-0.00411861,0.000302064,-0.000454335,0.000681587,0.00084471,-0.00137295,0.00219561,-0.001748,0.000493674,0,0,0,-0.00411861,-0.001748,0.000493674,9.75242,9.75242,9.75242,93.1404,149.599,0,1790
58.6576,0.930772,0.365601,44.6387,0.103725,-0.143354,0.17263,0.008826,-0.00823642,0.00264706,-0.00560808,0.00104263,-0.00476228,-0.00558936,-0.000285562,0.000640304,-0.00314255,0.000152456,-0.000377938,0.00197112,-0.00764015,0.0186585,0,0,0,-0.00558936,-0.00764015,0.0186585,58.6576,58.6576,58.6576,16.8654,68.6584,0,1791
25.3561,0,-1,44.6387,0.329044,0.00856113,0.0630717,0.00454714,-0.00201096,-0.00083911,0.00476635,0.000798398,-0.0023178,-0.00285007,0.00012014,-0.000260013,0.000523027,-6.97469e-05,7.73244e-05,-0.000107817,0.00308188,-0.00345147,0,0,0,-0.00285007,0.00308188,-0.00345147,25.3561,25.3561,25.3561,74.967,133.995,0,1792
101.262,0,1,44.6387,0.536389,0.0553217,0.0748296,0.0048032,0.00413099,-0.00431388,-0.00089139,0.000339957,-0.000452184,-0.000182888,0.000418518,0.000104305,2.58309e-05,-0.000371424,-0.000100308,-2.01564e-05,0.00129858,0.000426048,0,0,0,-0.000182888,0.00129858,0.000426048,101.262,101.262,101.262,248.546,-59.7813,0,1793
7.61738,-0.966098,-0.258175,44.6387,0.798733,0.142226,-0.667196,0.0162225,-0.0157881,-0.0039851,0.000496215,0.00833857,0.0016764,-0.0197732,-0.000904911,0.000331809,-0.000126943,0.0008096,-0.000347952,0.000135036,0.00872966,-0.00988357,0,0,0,-0.0197732,0.00872966,-0.00988357,7.61738,7.61738,7.61738,-134.03,-66.8917,0,1794
106.708,1,-0,44.6387,-0.117192,-0.107104,0.131314,0.00181974,0.00517136,-0.00144344,0.000762974,0.00288634,-0.00258243,0.00372792,-0.000798764,0.000304525,-0.000124534,-0.000758953,0.000400104,-0.000182744,0.00502843,-0.00152099,0,0,0,0.00372792,0.00502843,-0.00152099,106.708,106.708,106.708,68.9762,39.2535,0,1795
41.7611,0,1,44.6387,0.446009,0.126797,0.0435405,-0.00406293,0.000538874,0.00262147,0.00179662,-0.00192235,-0.00173524,0.00316034,0.000460705,0.000207988,9.23791e-05,-0.000199616,-9.20175e-05,-3.79216e-05,-0.000232702,-0.00267989,0,0,0,0.00316034,-0.000232702,-0.00267989,41.7611,41.7611,41.7611,250.095,-119.283,0,1796
36.6307,0,1,44.6387,0.36505,-0.000141382,0.122784,-0.00453555,0.00111562,-0.00435179,-0.0066938,0.000892865,0.000744759,-0.00323618,-0.000174325,-0.000263106,-0.000462439,-2.09288e-05,-0.000146497,-0.000569608,0.00224418,0.00312241,0,0,0,-0.00323618,0.00224418,0.00312241,36.6307,36.6307,36.6307,58.8425,-124.413,0,1797
87.3843,0,-1,44.6387,0.455396,-0.0601187,0.122775,-0.000376736,0.00380493,-0.00191809,4.35896e-05,0.00295549,-0.00123996,0.00188684,-0.00190277,0.000614376,-0.000203578,0.000164362,-5.36428e-05,1.51398e-05,0.00346021,0.00371264,0,0,0,0.00188684,0.00346021,0.00371264,87.3843,87.3843,87.3843,214.258,71.9671,0,1798
0.182819,-0,-1,44.6387,0.461002,0.0228964,-0.320074,0.00516775,-0.0118208,-0.00620791,-0.000793152,0.00302991,0.00737042,-0.0180287,-0.000805389,0.000443096,-0.000212233,0.00242122,-0.000977743,0.000350026,0.00238292,0.00209034,0,0,0,-0.0180287,0.00238292,0.00209034,0.182819,0.182819,0.182819,-87.9032,-33.0684,0,1799
57.4904,0,1,44.6387,0.189116,0.0210197,0.187478,-0.00698234,-0.00197154,0.00209524,0.00355885,0.00628898,0.00782747,0.000123701,0.000304566,0.000509773,0.000745327,-0.000312873,-0.000461813,-0.000666391,0.00800733,0.00505956,0,0,0,0.000123701,0.00800733,0.00505956,57.4904,57.4904,57.4904,71.1952,-103.553,0,1800
44.7273,0,1,44.6387,0.384728,0.110866,0.0419593,-0.000564626,0.00241319,-0.00132538,-0.000250854,0.00145113,-0.000237339,0.00108781,-0.000140377,-9.31626e-05,-6.23672e-05,0.000129046,6.72499e-05,4.09758e-05,0.000939508,0.0008841,0,0,0,0.00108781,0.000939508,0.0008841,44.7273,44.7273,44.7273,218.51,-116.316,0,1801
3.07363,0,1,44.6387,0.396357,0.0958672,0.209333,-0.00496438,-0.00157017,0.00621583,0.00818552,0.00299046,0.00113545,0.00464567,0.000495409,0.000460852,0.000415923,0.000691307,0.00066998,0.000655058,0.00659104,-5.16415e-05,0,0,0,0.00464567,0.00659104,-5.16415e-05,3.07363,3.07363,3.07363,166.766,-157.97,0,1802
50.3598,0.997139,0.0755942,44.6387,-0.346573,-0.116313,0.096809,0.00882364,0.00221689,-0.000447893,-0.00143771,-0.0100254,-0.00180785,0.001769,0.00270783,0.00159229,0.00294395,0.00196592,0.00162538,0.00321112,-0.0264836,-0.0258162,0,0,0,0.001769,-0.0264836,-0.0258162,50.3598,50.3598,50.3598,12.4842,-13.059,0,1803
19.1367,0,-1,44.6387,0.477402,-0.0726681,0.146074,-0.00420879,0.00482694,0.00223793,-0.00104948,-0.000861259,0.000495833,0.00706487,-0.000206532,0.000122978,-8.37461e-05,-0.000754515,0.000488302,-0.000315597,-0.000366576,0.00266915,0,0,0,0.00706487,-0.000366576,0.00266915,19.1367,19.1367,19.1367,226.94,140.215,0,1804
13.2697,0,-1,44.6387,0.266116,0.0141273,0.0795646,0.00207771,0.000319957,0.00133391,-6.14878e-05,-0.0032091,0.00252563,0.00165387,0.000112646,-0.000166474,0.000230818,0.000354685,-0.000500894,0.000699038,-0.00330896,0.00262098,0,0,0,0.00165387,-0.00330896,0.00262098,13.2697,13.2697,13.2697,109.264,146.082,0,1805
66.6533,0,1,44.6387,0.140874,0.001636,0.295316,-0.00426344,0.00069262,0.0028363,0.00355189,-0.0020025,-0.00241074,0.00352892,-0.000227302,-0.000155789,-0.000139153,0.000120573,5.89131e-05,5.1959e-05,-0.0018133,-0.00197872,0,0,0,0.00352892,-0.0018133,-0.00197872,66.6533,66.6533,66.6533,104.235,-94.3904,0,1806
91.7275,0.99997,-0.00777696,44.6387,-0.24503,-0.00665015,0.156913,-0.00431324,0.00464415,0.00142086,0.00219399,-0.000649183,0.000867501,0.00606501,-0.00299729,-0.000191121,0.000104049,0.00126301,-0.000153801,-4.09945e-05,-0.00371174,0.00445596,0,0,0,0.00606501,-0.00371174,0.00445596,91.7275,91.7275,91.7275,53.9933,-1.55947,0,1807
42.3239,0,-1,44.6387,0.294065,-0.0938054,0.190547,0.00825092,0.00640544,0.000228518,0.00051157,-0.0034113,-0.0046374,0.00663396,0.000117262,0.000142152,0.000116533,-7.53623e-05,-0.000236481,-0.000554452,-0.00128743,-0.00378746,0,0,0,0.00663396,-0.00128743,-0.00378746,42.3239,42.3239,42.3239,-63.3395,117.027,0,1808
104.566,0.997357,0.0726547,44.6387,-0.162817,0.0194071,0.15539,-0.00431122,0.00546322,-0.0033631,0.00140621,0.00405727,0.00102999,0.00210012,-0.00222711,-0.000348264,-1.94655e-05,0.00364089,0.00049835,-1.26536e-06,-0.00718359,0.00373816,0,0,0,0.00210012,-0.00718359,0.00373816,104.566,104.566,104.566,66.5584,-9.26863,0,1809
0.747888,0,-1,44.6387,0.150255,0.245817,0.0914593,0.00832884,0.00719873,0.00292146,0.00105305,0.0095061,0.0116222,0.0101202,-0.000427145,-0.000500827,-0.000594109,0.00094692,0.00114312,0.00137626,0.0102974,0.0148328,0,0,0,0.0101202,0.0102974,0.0148328,0.747888,0.747888,0.747888,-132.354,158.604,0,1810
3.23732,-0,1,44.6387,0.141,0.00919986,-0.320064,0.0227886,-0.0194782,0.00535024,-0.00497453,-0.012826,0.0152434,-0.014128,0.000853468,-0.000543274,0.000334394,0.000785266,-0.000663115,0.000529878,-0.0140271,0.0118231,0,0,0,-0.014128,-0.0140271,0.0118231,3.23732,3.23732,3.23732,-104.404,-77.7076,0,1811
46.1784,0,-1,44.6387,0.0369434,0.206681,-0.235321,-0.00326635,-0.00468735,0.00469812,0.00226129,0.00361015,0.00535561,1.07717e-05,0.000224918,0.000197701,0.000166453,-0.000282545,-0.000204149,-0.000152394,0.00639665,0.00289419,0,0,0,1.07717e-05,0.00639665,0.00289419,46.1784,46.1784,46.1784,-153.943,113.173,0,1812
52.8366,0,-1,44.6387,0.197722,-0.0173988,0.110914,0.00570334,-0.00366459,0.00195265,0.000469668,-0.000961641,0.000166307,-0.00171194,-0.000666701,0.00104633,-0.00169446,-0.00159574,0.00256119,-0.00410671,0.00912889,0.00459264,0,0,0,-0.00171194,0.00912889,0.00459264,52.8366,52.8366,52.8366,68.631,106.515,0,1813
52.6698,-0,1,44.6387,-0.141931,0.223884,-0.0811968,-0.00636584,-0.00586726,0.00931683,0.00540546,0.000841616,0.00240686,0.00344957,0.00155145,0.00135041,0.00118396,0.000422557,0.000303768,0.000194742,0.00242853,-0.0088221,0,0,0,0.00344957,0.00242853,-0.0088221,52.6698,52.6698,52.6698,-119.815,99.883,0,1814
4.60055,0,-1,44.6387,0.607132,-0.227531,0.0997858,0.00591662,0.00286804,-0.00227333,-0.00145311,0.00395818,0.0143861,0.000594704,-1.77403e-05,-4.60677e-05,-0.000109018,-3.18894e-05,-0.000111929,-0.000256823,0.00356501,0.0148456,0,0,0,0.000594704,0.00356501,0.0148456,4.60055,4.60055,4.60055,-50.2204,154.751,0,1815
117.659,0,-1,44.6387,0.0623302,-0.0369554,0.148505,0.00620741,0.0026865,-0.000736554,0.000638288,-0.00222194,0.000692881,0.00194994,-0.000236183,6.8547e-05,-4.24652e-05,-0.00100493,0.000372914,-0.000159881,0.000169993,0.000797468,0,0,0,0.00194994,0.000169993,0.000797468,117.659,117.659,117.659,115.811,41.6921,0,1816
13.002,0,-1,44.6387,0.579763,-0.223013,0.101321,0.00586775,0.00225127,-0.00334032,-0.00427683,-0.00478914,-0.0142268,-0.00108906,-0.000126215,-0.000469045,-0.00177481,-3.19508e-05,-0.000134744,-0.000361942,-0.00662788,-0.0135604,0,0,0,-0.00108906,-0.00662788,-0.0135604,13.002,13.002,13.002,-42.9935,146.349,0,1817
29.8787,0,-1,44.6387,0.315554,-0.0580006,0.107119,0.00423364,-0.00437104,0.00259947,-0.00486719,-0.00278693,0.00382561,-0.00177157,0.000111237,-0.000491345,0.00194908,3.46031e-05,-0.000240789,0.000924879,-0.00597784,-0.00373083,0,0,0,-0.00177157,-0.00597784,-0.00373083,29.8787,29.8787,29.8787,37.5343,129.473,0,1818
102.601,0.996466,0.0839954,44.6387,-0.0322368,-0.0923829,0.143013,0.00784545,-0.00197545,0.00192934,-0.00211792,0.00133369,-0.00215497,-4.61116e-05,-0.000412739,0.000294207,-0.000280833,-3.57899e-05,-3.36603e-05,0.000128291,0.000948773,-0.000720557,0,0,0,-4.61116e-05,0.000948773,-0.000720557,102.601,102.601,102.601,64.5075,55.8312,0,1819
23.8154,0,-1,44.6387,0.457852,-0.0747938,0.146048,-0.00425013,0.0049417,0.00181526,-0.000778761,-0.000733285,0.000435124,0.00675696,-0.000289029,0.000175134,-0.000117909,-0.000726668,0.000476856,-0.000312138,0.000167123,0.00277924,0,0,0,0.00675696,0.000167123,0.00277924,23.8154,23.8154,23.8154,218.881,135.536,0,1820
136.338,0.999541,0.0302821,44.6387,0.019448,0.0469334,0.164361,-0.0066228,0.00434089,0.000311098,0.000197957,0.00476528,0.000543562,0.00465198,-0.000955373,-0.000151212,-7.23171e-05,0.00400424,0.000540563,4.01583e-05,-0.00286863,0.00275491,0,0,0,0.00465198,-0.00286863,0.00275491,136.338,136.338,136.338,98.5439,-12.7373,0,1821
0.495375,-0,-1,44.6387,-0.142827,-0.0916817,-0.069685,-0.00463376,0.00343581,0.00237453,-0.00446311,-0.00676888,0.00912313,0.00581034,-0.000910392,0.00089507,-0.00100467,0.0037362,-0.00347078,0.00312371,-0.00665181,0.00913007,0,0,0,0.00581034,-0.00665181,0.00913007,0.495375,0.495375,0.495375,-67.7154,-65.4205,0,1822
16.5335,-0.996723,-0.0808922,44.6387,1.22929,0.0261794,-0.676076,-0.011215,-0.0146479,-0.00286619,-1.99005e-05,0.00302328,0.00804425,-0.0175141,-0.000294394,-0.000154698,-6.74592e-05,-0.00135376,-0.000386019,-0.000104117,0.00343216,-0.0131372,0,0,0,-0.0175141,0.00343216,-0.0131372,16.5335,16.5335,16.5335,-143.15,29.856,0,1823
6.95737,-0,-1,44.6387,0.406257,0.0418723,-0.332228,0.00285017,-0.0112666,-0.0013303,-0.00219512,0.00560352,0.00478872,-0.0125969,-0.00060637,0.000149289,-2.79598e-05,-0.000822827,0.000320176,-0.000168934,0.00472926,0.00046906,0,0,0,-0.0125969,0.00472926,0.00046906,6.95737,6.95737,6.95737,-85.5875,-39.843,0,1824
126.675,0,1,44.6387,0.211766,0.0739441,0.140898,0.00434879,0.00468038,-0.00346148,-0.00123323,-0.00107396,-0.000922903,0.0012189,0.000262343,6.6394e-05,-6.11697e-06,0.00042968,0.000102495,2.19582e-05,-0.00260027,0.000107747,0,0,0,0.0012189,-0.00260027,0.000107747,126.675,126.675,126.675,144.261,-34.3687,0,1825
17.4411,0,1,44.6387,0.385383,0.15195,0.184049,-0.00269888,0.00109092,-0.00493285,-0.00226912,0.000742443,-8.57888e-06,-0.00384193,0.00120929,0.000932881,0.000712002,-0.000235756,-0.000220275,-0.000194276,-0.000168538,-0.000729425,0,0,0,-0.00384193,-0.000168538,-0.000729425,17.4411,17.4411,17.4411,191.208,-143.603,0,1826
1.21492,0,1,44.6387,0.550735,0.00613594,0.222595,-0.00418392,-0.0039993,-0.00254045,0.00820472,0.00104269,-0.00591754,-0.00653975,2.15932e-05,-0.00015461,0.000871795,-0.000107156,0.000458598,-0.00240235,0.00568258,-0.0082064,0,0,0,-0.00653975,0.00568258,-0.0082064,1.21492,1.21492,1.21492,-33.4056,-159.829,0,1827
38.1797,0,-1,44.6387,0.206797,-0.016777,0.106471,0.00383625,-0.00173666,0.0020323,-0.000936329,-0.00320722,0.00276122,0.000295638,0.000607135,-0.000876185,0.00122823,5.08727e-05,-5.74396e-05,5.90254e-05,-0.00353861,-0.0012155,0,0,0,0.000295638,-0.00353861,-0.0012155,38.1797,38.1797,38.1797,88.2221,121.172,0,1828
1.93751,-0,1,44.6387,1.05071,0.0525768,-0.602195,0.0112153,-0.0150167,0.000216319,-0.00153911,0.00730724,0.00643083,-0.0148004,0.000141078,-0.000167634,3.36594e-05,0.00126748,-0.000166151,7.21331e-06,0.00561894,-0.00892557,0,0,0,-0.0148004,0.00561894,-0.00892557,1.93751,1.93751,1.93751,-114.942,-14.9283,0,1829
127.311,0,1,44.6387,0.35594,0.0353899,0.122689,-0.00171493,0.00270445,-0.00068707,-0.000628153,0.00392167,0.000415931,0.00201738,0.000897865,0.000142951,1.64715e-05,-0.000649114,-0.000101543,-1.14991e-05,0.00431246,0.000403073,0,0,0,0.00201738,0.00431246,0.000403073,127.311,127.311,127.311,184.242,-33.7331,0,1830
32.0103,0,1,44.6387,0.405915,0.099518,0.0641899,-0.00159506,0.00194388,0.00355595,0.00242701,-0.00584428,-0.00421418,0.00549983,0.000464657,0.000268393,0.000152179,0.000200489,0.000124322,8.20889e-05,-0.00597453,-0.00459797,0,0,0,0.00549983,-0.00597453,-0.00459797,32.0103,32.0103,32.0103,222.197,-129.033,0,1831
2.63548,-1,-0,44.6387,1.22613,0.073682,-0.713788,0.0126496,-0.0148463,-0.00161154,-0.00108389,0.00632954,0.00597492,-0.0164578,0.000273988,-0.000155331,2.04257e-05,0.0016888,-0.000255325,2.63617e-05,0.00501353,-0.0119814,0,0,0,-0.0164578,0.00501353,-0.0119814,2.63548,2.63548,2.63548,-129.307,-18.2045,0,1832
24.3573,0,-1,44.6387,0.315536,-0.0902338,0.188663,-0.00867733,0.0080515,-0.000966856,0.0012337,0.0040118,-0.00228036,0.00708465,-0.000854913,0.000584474,-0.000410625,-0.000879754,0.000584451,-0.000387955,0.00579524,0.00390484,0,0,0,0.00708465,0.00579524,0.00390484,24.3573,24.3573,24.3573,198.456,134.994,0,1833
136.268,0.999346,0.0361489,44.6387,-0.0589669,-0.013944,0.190722,-0.000577512,0.00515817,-0.000867287,0.000244676,-0.00290294,0.00068164,0.00429088,-0.000407543,5.31535e-05,-2.3283e-05,-0.000780187,0.000217913,-6.92278e-05,-0.00147012,0.00126367,0,0,0,0.00429088,-0.00147012,0.00126367,136.268,136.268,136.268,98.4473,20.0996,0,1834
133.821,0,-1,44.6387,0.486735,0.00169325,0.0827432,0.00249784,0.0023894,-0.000734858,0.000428271,0.00198731,-0.00100805,0.00165454,0.000886041,-7.76326e-05,3.128e-06,0.00158936,-0.000163384,1.9484e-05,0.000537507,-0.000668468,0,0,0,0.00165454,0.000537507,-0.000668468,133.821,133.821,133.821,256.642,25.5302,0,1835
5.8618,0,1,44.6387,0.460554,0.103237,0.123722,-0.00369714,0.000994442,-0.0033281,-0.00430204,0.000751195,0.0033119,-0.00233366,-0.000107612,-0.000260296,-0.000743884,-2.82375e-05,-0.000110888,-0.000481608,-0.00136081,0.0036295,0,0,0,-0.00233366,-0.00136081,0.0036295,5.8618,5.8618,5.8618,52.717,-155.182,0,1836
111.283,0,-1,44.6387,0.0928795,-0.0605183,0.128409,0.005126,0.00306933,-0.00303961,0.00133518,-0.00680217,0.0029822,2.97204e-05,0.000145406,-9.00056e-05,2.03626e-05,-0.000272952,0.000136128,-8.61688e-05,-0.00512057,0.00246551,0,0,0,2.97204e-05,-0.00512057,0.00246551,111.283,111.283,111.283,113.141,48.0689,0,1837
39.344,0,-1,44.6387,0.221515,-0.00486994,0.102892,0.00544983,-0.00392174,0.00489124,-0.00463162,-0.00245382,0.00232127,0.000969502,0.000554298,-0.000802376,0.00113036,0.000362809,-0.000490205,0.000646128,-0.00741236,-0.00448104,0,0,0,0.000969502,-0.00741236,-0.00448104,39.344,39.344,39.344,81.1854,120.007,0,1838
79.183,0.998847,-0.0479966,44.6387,-0.288053,-0.0437283,0.153391,-0.00393373,0.00213,0.00121433,0.002476,0.00472709,0.00023465,0.00334433,0.00146631,0.000230486,0.000245165,0.00351876,0.000467845,0.000181484,0.000129961,-0.00145275,0,0,0,0.00334433,0.000129961,-0.00145275,79.183,79.183,79.183,41.3603,-4.64662,0,1839
